"year","week","forecast_origin_id","forecast_step","total_vol","Detected","model","dep_var","fit","lwr","upr","res","within_CI"
2016,17,13,4,2459,235,"sarima","total_vol",696,0,1409.20160964218,1763,0
2016,15,14,1,408,0,"sarima","total_vol",1126,711.24749326719,1540.75250673281,-718,0
2016,16,14,2,1432,135,"sarima","total_vol",1126,539.451379950222,1712.54862004978,306,1
2016,17,14,3,2459,235,"sarima","total_vol",1126,407.627585772221,1844.37241422778,1333,0
2016,18,14,4,1254,81,"sarima","total_vol",1126,296.494986534381,1955.50501346562,128,1
2016,16,15,1,1432,135,"sarima","total_vol",408,0,956.80516715956,1024,0
2016,17,15,2,2459,235,"sarima","total_vol",408,0,1184.12771049748,2051,0
2016,18,15,3,1254,81,"sarima","total_vol",408,0,1358.55843297669,846,1
2016,19,15,4,2210,264,"sarima","total_vol",408,0,1505.61033431912,1802,0
2016,17,16,1,2459,235,"sarima","total_vol",1432,690.619257269131,2173.38074273087,1027,0
2016,18,16,2,1254,81,"sarima","total_vol",1432,383.529298747767,2480.47070125223,-178,1
2016,19,16,3,2210,264,"sarima","total_vol",1432,147.890885836985,2716.10911416302,778,1
2016,20,16,4,1068,109,"sarima","total_vol",1432,0,2914.76148546174,-364,1
2016,18,17,1,1254,81,"sarima","total_vol",2459,1582.34516820064,3335.65483179936,-1205,0
2016,19,17,2,2210,264,"sarima","total_vol",2459,1219.22284734945,3698.77715265055,-249,1
2016,20,17,3,1068,109,"sarima","total_vol",2459,940.589290622767,3977.41070937723,-1391,1
2016,21,17,4,832,50,"sarima","total_vol",2459,705.690336401288,4212.30966359871,-1627,1
2016,19,18,1,2210,264,"sarima","total_vol",1254,228.608443511831,2279.39155648817,956,1
2016,20,18,2,1068,109,"sarima","total_vol",1254,0,2704.12264592843,-186,1
2016,21,18,3,832,50,"sarima","total_vol",1254,0,3030.03027348964,-422,1
2016,22,18,4,620,0,"sarima","total_vol",1254,0,3304.78311297634,-634,1
2016,20,19,1,1068,109,"sarima","total_vol",1882.35544116842,996.024941410775,2768.68594092606,-814.35544116842,1
2016,21,19,2,832,50,"sarima","total_vol",1975.42065366086,1055.67012373994,2895.17118358177,-1143.42065366086,0
2016,22,19,3,620,0,"sarima","total_vol",2068.4858661533,1116.48779904446,3020.48393326214,-1448.4858661533,0
2016,23,19,4,2264,417,"sarima","total_vol",2161.55107864574,1178.36259098524,3144.73956630624,102.44892135426,1
2016,21,20,1,832,50,"sarima","total_vol",1756.95308813048,764.519452202778,2749.38672405819,-924.95308813048,1
2016,22,20,2,620,0,"sarima","total_vol",1341.31704816154,273.640325172292,2408.9937711508,-721.31704816154,1
2016,23,20,3,2264,417,"sarima","total_vol",1592.06462546008,284.461242638481,2899.66800828167,671.93537453992,1
2016,24,20,4,1392,216,"sarima","total_vol",1440.79201799855,27.2146027331773,2854.36943326393,-48.7920179985499,1
2016,22,21,1,620,0,"sarima","total_vol",832,0,1985.45062856309,-212,1
2016,23,21,2,2264,417,"sarima","total_vol",832,0,2463.2255224417,1432,1
2016,24,21,3,1392,216,"sarima","total_vol",832,0,2829.83509269354,560,1
2016,25,21,4,2679,437,"sarima","total_vol",832,0,3138.90125712619,1847,1
2016,23,22,1,2264,417,"sarima","total_vol",620,0,1749.29850910262,1644,0
2016,24,22,2,1392,216,"sarima","total_vol",620,0,2217.06926754063,772,1
2016,25,22,3,2679,437,"sarima","total_vol",620,0,2576.00239467751,2059,0
2016,26,22,4,1945,290,"sarima","total_vol",620,0,2878.59701820523,1325,1
2016,24,23,1,1392,216,"sarima","total_vol",2264,964.278585390197,3563.7214146098,-872,1
2016,25,23,2,2679,437,"sarima","total_vol",2264,425.916348152073,4102.08365184793,415,1
2016,26,23,3,1945,290,"sarima","total_vol",2264,12.8164742105278,4515.18352578947,-319,1
2016,27,23,4,1740,164,"sarima","total_vol",2264,0,4863.44282921961,-524,1
2016,25,24,1,2679,437,"sarima","total_vol",1432.03150368608,320.072321450607,2543.99068592156,1246.96849631392,0
2016,26,24,2,1945,290,"sarima","total_vol",1432.03150368608,257.06584227824,2606.99716509393,512.96849631392,1
2016,27,24,3,1740,164,"sarima","total_vol",1432.03150368608,197.270236064948,2666.79277130722,307.96849631392,1
2016,28,24,4,1660,97,"sarima","total_vol",1432.03150368608,140.239542669475,2723.82346470269,227.96849631392,1
2016,26,25,1,1945,290,"sarima","total_vol",1954.22403249249,763.077390204548,3145.37067478042,-9.2240324924901,1
2016,27,25,2,1740,164,"sarima","total_vol",2362.38269844156,1062.53843553645,3662.22696134666,-622.38269844156,1
2016,28,25,3,1660,97,"sarima","total_vol",2132.52753759477,552.591649713191,3712.46342547635,-472.52753759477,1
2016,29,25,4,148,0,"sarima","total_vol",2261.97081388795,539.781649616125,3984.15997815978,-2113.97081388795,0
2016,27,26,1,1740,164,"sarima","total_vol",2359.69264645364,1193.69309700123,3525.69219590605,-619.69264645364,1
2016,28,26,2,1660,97,"sarima","total_vol",2125.40110555075,853.849022487594,3396.9531886139,-465.40110555075,1
2016,29,26,3,148,0,"sarima","total_vol",2257.77028693865,711.733901447765,3803.80667242954,-2109.77028693865,0
2016,30,26,4,1785,214,"sarima","total_vol",2182.98482898408,498.352592859955,3867.61706510821,-397.98482898408,1
2016,28,27,1,1660,97,"sarima","total_vol",1851.7708728332,697.316895268619,3006.22485039778,-191.7708728332,1
2016,29,27,2,148,0,"sarima","total_vol",1851.7708728332,620.377611539504,3083.1641341269,-1703.7708728332,0
2016,30,27,3,1785,214,"sarima","total_vol",1851.7708728332,547.970757169619,3155.57098849678,-66.7708728332,1
2016,31,27,4,1604,173,"sarima","total_vol",1851.7708728332,479.378757128214,3224.16298853819,-247.7708728332,1
2016,29,28,1,148,0,"sarima","total_vol",1780.01982694249,645.921472134637,2914.11818175035,-1632.01982694249,0
2016,30,28,2,1785,214,"sarima","total_vol",1780.01982694249,572.938111096387,2987.1015427886,4.98017305751,1
2016,31,28,3,1604,173,"sarima","total_vol",1780.01982694249,504.122707625236,3055.91694625975,-176.01982694249,1
2016,32,28,4,1038,91,"sarima","total_vol",1780.01982694249,438.833542553122,3121.20611133187,-742.01982694249,1
2016,30,29,1,1785,214,"sarima","total_vol",927.306554149281,0,2197.42836603562,857.693445850719,1
2016,31,29,2,1604,173,"sarima","total_vol",525.640743739211,0,1937.0331200489,1078.35925626079,1
2016,32,29,3,1038,91,"sarima","total_vol",732.66508145763,0,2435.61363734357,305.33491854237,1
2016,33,29,4,810,36,"sarima","total_vol",625.961759200766,0,2498.62149658004,184.038240799234,1
2016,31,30,1,1604,173,"sarima","total_vol",1430.11900826321,168.584150542839,2691.65386598359,173.88099173679,1
2016,32,30,2,1038,91,"sarima","total_vol",1430.11900826321,112.102130821508,2748.13588570492,-392.11900826321,1
2016,33,30,3,810,36,"sarima","total_vol",1430.11900826321,57.94307887267,2802.29493765376,-620.11900826321,1
2016,34,30,4,835,53,"sarima","total_vol",1430.11900826321,5.84197300061442,2854.39604352581,-595.11900826321,1
2016,32,31,1,1038,91,"sarima","total_vol",1483.25181308122,242.297237620591,2724.20638854185,-445.25181308122,1
2016,33,31,2,810,36,"sarima","total_vol",1483.25181308122,188.205502731315,2778.29812343113,-673.25181308122,1
2016,34,31,3,835,53,"sarima","total_vol",1483.25181308122,136.28424348456,2830.21938267788,-648.25181308122,1
2016,35,31,4,681,22,"sarima","total_vol",1483.25181308122,86.2914266924852,2880.21219946996,-802.25181308122,1
2016,33,32,1,810,36,"sarima","total_vol",1349.22143897037,118.654337450041,2579.7885404907,-539.22143897037,1
2016,34,32,2,835,53,"sarima","total_vol",1349.22143897037,64.2610347690395,2634.18184317171,-514.22143897037,1
2016,35,32,3,681,22,"sarima","total_vol",1349.22143897037,12.0785560343882,2686.36432190636,-668.22143897037,1
2016,36,32,4,472,19,"sarima","total_vol",1349.22143897037,0,2736.58546416616,-877.22143897037,1
2016,34,33,1,835,53,"sarima","total_vol",1175.2876187262,0,2401.12046476818,-340.2876187262,1
2016,35,33,2,681,22,"sarima","total_vol",1175.2876187262,0,2460.02664739674,-494.2876187262,1
2016,36,33,3,472,19,"sarima","total_vol",1175.2876187262,0,2516.34786239286,-703.2876187262,1
2016,37,33,4,557,21,"sarima","total_vol",1175.2876187262,0,2570.39721388253,-618.2876187262,1
2016,35,34,1,681,22,"sarima","total_vol",1055.24444829703,0,2267.97542349435,-374.24444829703,1
2016,36,34,2,472,19,"sarima","total_vol",1055.24444829703,0,2331.53084098126,-583.24444829703,1
2016,37,34,3,557,21,"sarima","total_vol",1055.24444829703,0,2392.06810686191,-498.24444829703,1
2016,38,34,4,348,1,"sarima","total_vol",1055.24444829703,0,2449.98027706413,-707.24444829703,1
2016,36,35,1,472,19,"sarima","total_vol",916.725971747689,0,2118.1782331584,-444.725971747689,1
2016,37,35,2,557,21,"sarima","total_vol",916.725971747689,0,2187.45682293894,-359.725971747689,1
2016,38,35,3,348,1,"sarima","total_vol",916.725971747689,0,2253.14890476312,-568.725971747689,1
2016,39,35,4,249,1,"sarima","total_vol",916.725971747689,0,2315.75978678216,-667.725971747689,1
2016,37,36,1,557,21,"sarima","total_vol",743.13258570403,0,1936.56802167802,-186.13258570403,1
2016,38,36,2,348,1,"sarima","total_vol",743.13258570403,0,2013.43194549501,-395.13258570403,1
2016,39,36,3,249,1,"sarima","total_vol",743.13258570403,0,2085.9031495504,-494.13258570403,1
2016,40,36,4,245,2,"sarima","total_vol",743.13258570403,0,2154.6583951667,-498.13258570403,1
2016,38,37,1,348,1,"sarima","total_vol",668.533651436058,0,1846.63822754108,-320.533651436058,1
2016,39,37,2,249,1,"sarima","total_vol",668.533651436058,0,1926.01099691543,-419.533651436058,1
2016,40,37,3,245,2,"sarima","total_vol",668.533651436058,0,2000.66283306527,-423.533651436058,1
2016,41,37,4,154,1,"sarima","total_vol",668.533651436058,0,2071.34762295986,-514.533651436058,1
2016,39,38,1,249,1,"sarima","total_vol",539.887325140131,0,1706.46806407689,-290.887325140131,1
2016,40,38,2,245,2,"sarima","total_vol",539.887325140131,0,1789.8612865262,-294.887325140131,1
2016,41,38,3,154,1,"sarima","total_vol",539.887325140131,0,1868.02857810539,-385.887325140131,1
2016,42,38,4,71,0,"sarima","total_vol",539.887325140131,0,1941.84433999939,-468.887325140131,1
2016,40,39,1,245,2,"sarima","total_vol",420.441957664632,0,1575.16585050327,-175.441957664632,1
2016,41,39,2,154,1,"sarima","total_vol",420.441957664632,0,1661.99280144809,-266.441957664632,1
2016,42,39,3,71,0,"sarima","total_vol",420.441957664632,0,1743.13229432942,-349.441957664632,1
2016,43,39,4,80,0,"sarima","total_vol",420.441957664632,0,1819.57417290143,-340.441957664632,1
2016,41,40,1,154,1,"sarima","total_vol",442.943492686468,0,1572.62711195239,-288.943492686468,1
2016,42,40,2,71,0,"sarima","total_vol",507.75111157751,0,1698.91193329589,-436.75111157751,1
2016,43,40,3,80,0,"sarima","total_vol",597.618407216263,0,1895.54611277478,-517.618407216263,1
2016,44,40,4,168,2,"sarima","total_vol",649.995321486354,0,1982.70996142222,-481.995321486354,1
2016,42,41,1,71,0,"sarima","total_vol",393.722889430654,0,1511.4982432392,-322.722889430654,1
2016,43,41,2,80,0,"sarima","total_vol",443.441459544963,0,1624.49889800724,-363.441459544963,1
2016,44,41,3,168,2,"sarima","total_vol",544.917191039065,0,1837.07951086338,-376.917191039065,1
2016,45,41,4,50,0,"sarima","total_vol",597.070650393533,0,1926.6794723422,-547.070650393533,1
2016,43,42,1,80,0,"sarima","total_vol",313.261378177236,0,1420.42723238591,-233.261378177236,1
2016,44,42,2,168,2,"sarima","total_vol",368.227413904975,0,1541.3033125217,-200.227413904975,1
2016,45,42,3,50,0,"sarima","total_vol",474.634356544381,0,1763.56703682734,-424.634356544381,1
2016,46,42,4,188,1,"sarima","total_vol",531.668336625191,0,1861.30721284689,-343.668336625191,1
2016,44,43,1,168,2,"sarima","total_vol",271.655597458525,0,1366.6991957673,-103.655597458525,1
2016,45,43,2,50,0,"sarima","total_vol",343.305062973218,0,1505.92154327038,-293.305062973218,1
2016,46,43,3,188,1,"sarima","total_vol",438.898825723936,0,1720.58438773416,-250.898825723936,1
2016,47,43,4,100,1,"sarima","total_vol",499.178795468988,0,1823.96130606523,-399.178795468988,1
2016,45,44,1,50,0,"sarima","total_vol",299.949521317067,0,1381.78721604754,-249.949521317067,1
2016,46,44,2,188,1,"sarima","total_vol",379.772749393346,0,1529.25951334069,-191.772749393346,1
2016,47,44,3,100,1,"sarima","total_vol",457.075502212076,0,1726.35646201874,-357.075502212076,1
2016,48,44,4,163,3,"sarima","total_vol",514.259587518034,0,1827.39344642529,-351.259587518034,1
2016,46,45,1,188,1,"sarima","total_vol",276.84698860737,0,1347.83831973088,-88.84698860737,1
2016,47,45,2,100,1,"sarima","total_vol",314.867408081194,0,1454.27169703635,-214.867408081194,1
2016,48,45,3,163,3,"sarima","total_vol",413.924930111603,0,1676.39945898236,-250.924930111603,1
2016,49,45,4,307,2,"sarima","total_vol",464.180706819066,0,1772.56562651522,-157.180706819066,1
2016,47,46,1,100,1,"sarima","total_vol",142.30292000747,0,1207.08623485586,-42.30292000747,1
2016,48,46,2,163,3,"sarima","total_vol",142.30292000747,0,1293.6153279019,20.69707999253,1
2016,49,46,3,307,2,"sarima","total_vol",142.30292000747,0,1374.08090875537,164.69707999253,1
2016,50,46,4,69,1,"sarima","total_vol",142.30292000747,0,1449.60310227471,-73.30292000747,1
2016,48,47,1,163,3,"sarima","total_vol",124.916801579999,0,1177.87212308086,38.083198420001,1
2016,49,47,2,307,2,"sarima","total_vol",124.916801579999,0,1263.3794120869,182.083198420001,1
2016,50,47,3,69,1,"sarima","total_vol",124.916801579999,0,1342.89846070603,-55.916801579999,1
2016,51,47,4,9,0,"sarima","total_vol",124.916801579999,0,1417.53489228298,-115.916801579999,1
2016,49,48,1,307,2,"sarima","total_vol",140.575315031199,0,1182.07306191765,166.424684968801,1
2016,50,48,2,69,1,"sarima","total_vol",140.575315031199,0,1266.50056217311,-71.575315031199,1
2016,51,48,3,9,0,"sarima","total_vol",140.575315031199,0,1345.02447026092,-131.575315031199,1
2016,52,48,4,64,0,"sarima","total_vol",140.575315031199,0,1418.73331501226,-76.575315031199,1
2016,50,49,1,69,1,"sarima","total_vol",208.888122955088,0,1240.33934433154,-139.888122955088,1
2016,51,49,2,9,0,"sarima","total_vol",208.888122955088,0,1323.84975973339,-199.888122955088,1
2016,52,49,3,64,0,"sarima","total_vol",208.888122955088,0,1401.5269118999,-144.888122955088,1
2016,51,50,1,9,0,"sarima","total_vol",151.52370846676,0,1172.91601891208,-142.52370846676,1
2016,52,50,2,64,0,"sarima","total_vol",151.52370846676,0,1255.12685388908,-87.52370846676,1
2016,52,51,1,64,0,"sarima","total_vol",93.1871162663268,0,1104.89216902152,-29.1871162663268,1
2017,3,2,1,247,1,"sarima","total_vol",75,0,166.469652407079,172,0
2017,4,2,2,295,0,"sarima","total_vol",75,0,166.469652407079,220,0
2017,5,2,3,192,0,"sarima","total_vol",75,0,166.469652407079,117,0
2017,6,2,4,517,3,"sarima","total_vol",75,0,166.469652407079,442,0
2017,4,3,1,295,0,"sarima","total_vol",132.333333333333,0,337.431491718225,162.666666666667,1
2017,5,3,2,192,0,"sarima","total_vol",132.333333333333,0,337.431491718225,59.666666666667,1
2017,6,3,3,517,3,"sarima","total_vol",132.333333333333,0,337.431491718225,384.666666666667,0
2017,7,3,4,505,3,"sarima","total_vol",132.333333333333,0,337.431491718225,372.666666666667,0
2017,5,4,1,192,0,"sarima","total_vol",0,0,393.779641457921,192,1
2017,6,4,2,517,3,"sarima","total_vol",0,0,393.779641457921,517,0
2017,7,4,3,505,3,"sarima","total_vol",0,0,393.779641457921,505,0
2017,8,4,4,455,3,"sarima","total_vol",0,0,393.779641457921,455,0
2017,6,5,1,517,3,"sarima","total_vol",176.8,0,377.719731009745,340.2,0
2017,7,5,2,505,3,"sarima","total_vol",176.8,0,377.719731009745,328.2,0
2017,8,5,3,455,3,"sarima","total_vol",176.8,0,377.719731009745,278.2,0
2017,9,5,4,636,5,"sarima","total_vol",176.8,0,377.719731009745,459.2,0
2017,7,6,1,505,3,"sarima","total_vol",233.5,0,559.681231734125,271.5,1
2017,8,6,2,455,3,"sarima","total_vol",233.5,0,559.681231734125,221.5,1
2017,9,6,3,636,5,"sarima","total_vol",233.5,0,559.681231734125,402.5,0
2017,10,6,4,572,5,"sarima","total_vol",233.5,0,559.681231734125,338.5,0
2017,8,7,1,455,3,"sarima","total_vol",505,203.098734950297,806.901265049703,-50,1
2017,9,7,2,636,5,"sarima","total_vol",505,78.0471364691158,931.952863530884,131,1
2017,10,7,3,572,5,"sarima","total_vol",505,0,1027.9083299354,67,1
2017,11,7,4,1000,14,"sarima","total_vol",505,0,1108.80253009941,495,1
2017,9,8,1,636,5,"sarima","total_vol",455,173.050184282126,736.949815717874,181,1
2017,10,8,2,572,5,"sarima","total_vol",455,56.2627467031881,853.737253296812,117,1
2017,11,8,3,1000,14,"sarima","total_vol",455,0,943.351406008039,545,0
2017,12,8,4,749,8,"sarima","total_vol",455,0,1018.89963143575,294,1
2017,10,9,1,572,5,"sarima","total_vol",636,343.955499429419,928.044500570581,-64,1
2017,11,9,2,1000,14,"sarima","total_vol",636,222.986706476607,1049.01329352339,364,1
2017,12,9,3,749,8,"sarima","total_vol",636,130.164086940676,1141.83591305932,113,1
2017,13,9,4,609,1,"sarima","total_vol",636,51.910998858838,1220.08900114116,-27,1
2017,11,10,1,1000,14,"sarima","total_vol",572,293.501139472165,850.498860527835,428,0
2017,12,10,2,749,8,"sarima","total_vol",572,178.143134336082,965.856865663918,177,1
2017,13,10,3,609,1,"sarima","total_vol",572,89.6258237157507,1054.37417628425,37,1
2017,14,10,4,1324,54,"sarima","total_vol",572,15.0022789443293,1128.99772105567,752,0
2017,12,11,1,749,8,"sarima","total_vol",1000,625.6007037336,1374.3992962664,-251,1
2017,13,11,2,609,1,"sarima","total_vol",1000,470.519437477114,1529.48056252289,-391,1
2017,14,11,3,1324,54,"sarima","total_vol",1000,351.521396548562,1648.47860345144,324,1
2017,15,11,4,885,39,"sarima","total_vol",1000,251.2014074672,1748.7985925328,-115,1
2017,13,12,1,609,1,"sarima","total_vol",1082.62687953122,813.147646417684,1352.10611264476,-473.62687953122,0
2017,14,12,2,1324,54,"sarima","total_vol",961.428640596425,685.387303837607,1237.46997735524,362.571359403575,0
2017,15,12,3,885,39,"sarima","total_vol",1194.07299020888,839.252544364049,1548.89343605371,-309.07299020888,1
2017,16,12,4,0,0,"sarima","total_vol",1151.43663876398,783.847297406335,1519.02598012162,-1151.43663876398,0
2017,14,13,1,1324,54,"sarima","total_vol",609,230.509943933363,987.490056066637,715,0
2017,15,13,2,885,39,"sarima","total_vol",609,73.7342294872088,1144.26577051279,276,1
2017,16,13,3,0,0,"sarima","total_vol",609,0,1264.56400726701,-609,1
2017,17,13,4,0,0,"sarima","total_vol",609,0,1365.98011213327,-609,1
2017,15,14,1,885,39,"sarima","total_vol",1324,791.740198189379,1856.25980181062,-439,1
2017,16,14,2,0,0,"sarima","total_vol",1324,571.270969573404,2076.7290304266,-1324,0
2017,17,14,3,0,0,"sarima","total_vol",1324,402.098980437463,2245.90101956254,-1324,0
2017,18,14,4,1673,156,"sarima","total_vol",1324,259.480396378757,2388.51960362124,349,1
2017,16,15,1,0,0,"sarima","total_vol",1317.70307984088,873.031825938239,1762.37433374352,-1317.70307984088,0
2017,17,15,2,0,0,"sarima","total_vol",1145.35671482337,680.345682020523,1610.36774762621,-1145.35671482337,0
2017,18,15,3,1673,156,"sarima","total_vol",1392.97540349165,810.811496236099,1975.1393107472,280.02459650835,1
2017,19,15,4,2381,309,"sarima","total_vol",1349.09618597048,733.027602277681,1965.16476966328,1031.90381402952,0
2017,17,16,1,0,0,"sarima","total_vol",0,0,703.892171018943,0,1
2017,18,16,2,1673,156,"sarima","total_vol",0,0,995.453854703231,1673,0
2017,19,16,3,2381,309,"sarima","total_vol",0,0,1219.17700325477,2381,0
2017,20,16,4,214,0,"sarima","total_vol",0,0,1407.78434203789,214,1
2017,18,17,1,1673,156,"sarima","total_vol",0,0,655.835771795082,1673,0
2017,19,17,2,2381,309,"sarima","total_vol",0,0,841.222935048501,2381,0
2017,20,17,3,214,0,"sarima","total_vol",0,0,941.666554525032,214,1
2017,21,17,4,399,0,"sarima","total_vol",0,0,1001.14297753387,399,1
2017,19,18,1,2381,309,"sarima","total_vol",1673,638.764467550663,2707.23553244934,708,1
2017,20,18,2,214,0,"sarima","total_vol",1673,210.370083321988,3135.62991667801,-1459,1
2017,21,18,3,399,0,"sarima","total_vol",1673,0,3464.3484891953,-1274,1
2017,22,18,4,504,0,"sarima","total_vol",1673,0,3741.47106489867,-1169,1
2017,20,19,1,214,0,"sarima","total_vol",2381,1324.02532522273,3437.97467477727,-2167,0
2017,21,19,2,399,0,"sarima","total_vol",2381,886.212079845089,3875.78792015491,-1982,0
2017,22,19,3,504,0,"sarima","total_vol",2381,550.266160972172,4211.73383902783,-1877,0
2017,23,19,4,2837,538,"sarima","total_vol",2381,267.050650445453,4494.94934955455,456,1
2017,21,20,1,399,0,"sarima","total_vol",620.2,0,1805.4561945894,-221.2,1
2017,22,20,2,504,0,"sarima","total_vol",620.2,0,1805.4561945894,-116.2,1
2017,23,20,3,2837,538,"sarima","total_vol",620.2,0,1805.4561945894,2216.8,0
2017,24,20,4,2379,320,"sarima","total_vol",620.2,0,1805.4561945894,1758.8,0
2017,22,21,1,504,0,"sarima","total_vol",609.666666666667,0,1768.77888344519,-105.666666666667,1
2017,23,21,2,2837,538,"sarima","total_vol",609.666666666667,0,1768.77888344519,2227.33333333333,0
2017,24,21,3,2379,320,"sarima","total_vol",609.666666666667,0,1768.77888344519,1769.33333333333,0
2017,25,21,4,2260,421,"sarima","total_vol",609.666666666667,0,1768.77888344519,1650.33333333333,0
2017,23,22,1,2837,538,"sarima","total_vol",72.0419314324413,0,1069.48305638107,2764.95806856756,0
2017,24,22,2,2379,320,"sarima","total_vol",570.216081694311,0,1867.84242756473,1808.78391830569,0
2017,25,22,3,2260,421,"sarima","total_vol",570.216081694311,0,1867.84242756473,1689.78391830569,0
2017,26,22,4,1698,256,"sarima","total_vol",570.216081694311,0,1867.84242756473,1127.78391830569,1
2017,24,23,1,2379,320,"sarima","total_vol",2837,1196.17090626048,4477.82909373952,-458,1
2017,25,23,2,2260,421,"sarima","total_vol",2837,516.517242097214,5157.48275790279,-577,1
2017,26,23,3,1698,256,"sarima","total_vol",2837,0,5678.99935689405,-1139,1
2017,27,23,4,2128,334,"sarima","total_vol",2837,0,6118.65818747904,-709,1
2017,25,24,1,2260,421,"sarima","total_vol",2379,763.358489302705,3994.64151069729,-119,1
2017,26,24,2,1698,256,"sarima","total_vol",2379,94.1378636389304,4663.86213636107,-681,1
2017,27,24,3,2128,334,"sarima","total_vol",2379,0,5177.37318334505,-251,1
2017,28,24,4,2960,514,"sarima","total_vol",2379,0,5610.28302139459,581,1
2017,26,25,1,1698,256,"sarima","total_vol",2260,677.659418332697,3842.3405816673,-562,1
2017,27,25,2,2128,334,"sarima","total_vol",2260,22.2324891127678,4497.76751088723,-132,1
2017,28,25,3,2960,514,"sarima","total_vol",2260,0,5000.69428232586,700,1
2017,29,25,4,3168,583,"sarima","total_vol",2260,0,5424.68116333461,908,1
2017,27,26,1,2128,334,"sarima","total_vol",1698,132.055647053158,3263.94435294684,430,1
2017,28,26,2,2960,514,"sarima","total_vol",1698,0,3912.57974185898,1262,1
2017,29,26,3,3168,583,"sarima","total_vol",1698,0,4410.2951811295,1470,1
2017,30,26,4,619,0,"sarima","total_vol",1698,0,4829.88870589368,-1079,1
2017,28,27,1,2960,514,"sarima","total_vol",2128,583.595351835201,3672.4046481648,832,1
2017,29,27,2,3168,583,"sarima","total_vol",2128,0,4312.11799922671,1040,1
2017,30,27,3,619,0,"sarima","total_vol",2128,0,4802.98731806697,-1509,1
2017,31,27,4,1146,106,"sarima","total_vol",2128,0,5216.8092963296,-982,1
2017,29,28,1,3168,583,"sarima","total_vol",2960,1412.3138101622,4507.6861898378,208,1
2017,30,28,2,619,0,"sarima","total_vol",2960,771.241200033849,5148.75879996615,-2341,0
2017,31,28,3,1146,106,"sarima","total_vol",2960,279.328885028247,5640.67111497175,-1814,1
2017,32,28,4,1379,98,"sarima","total_vol",2960,0,6055.37237967559,-1581,1
2017,30,29,1,619,0,"sarima","total_vol",2588.01031614323,1208.77003254912,3967.25059973735,-1969.01031614323,0
2017,31,29,2,1146,106,"sarima","total_vol",2679.89320790887,1283.0676162529,4076.71879956484,-1533.89320790887,0
2017,32,29,3,1379,98,"sarima","total_vol",2771.77609967451,1357.58385421376,4185.96834513525,-1392.77609967451,1
2017,33,29,4,1040,68,"sarima","total_vol",2863.65899144015,1432.31078756466,4295.00719531563,-1823.65899144015,0
2017,31,30,1,1146,106,"sarima","total_vol",619,0,2378.69897403378,527,1
2017,32,30,2,1379,98,"sarima","total_vol",619,0,3107.59015477259,760,1
2017,33,30,3,1040,68,"sarima","total_vol",619,0,3666.88802905333,421,1
2017,34,30,4,766,39,"sarima","total_vol",619,0,4138.39794806756,147,1
2017,32,31,1,1379,98,"sarima","total_vol",1146,0,2886.36929427888,233,1
2017,33,31,2,1040,68,"sarima","total_vol",1146,0,3607.25385950688,-106,1
2017,34,31,3,766,39,"sarima","total_vol",1146,0,4160.40804162381,-380,1
2017,35,31,4,601,9,"sarima","total_vol",1146,0,4626.73858855776,-545,1
2017,33,32,1,1040,68,"sarima","total_vol",1379,0,3093.03228949127,-339,1
2017,34,32,2,766,39,"sarima","total_vol",1379,0,3803.00771014397,-613,1
2017,35,32,3,601,9,"sarima","total_vol",1379,0,4347.79101121249,-778,1
2017,36,32,4,449,10,"sarima","total_vol",1379,0,4807.06457898255,-930,1
2017,34,33,1,766,39,"sarima","total_vol",1040,0,2731.12177693085,-274,1
2017,35,33,2,601,9,"sarima","total_vol",1040,0,3431.6073525601,-439,1
2017,36,33,3,449,10,"sarima","total_vol",1040,0,3969.1088394304,-591,1
2017,37,33,4,486,10,"sarima","total_vol",1040,0,4422.24355386171,-554,1
2017,35,34,1,601,9,"sarima","total_vol",766,0,2433.92352327709,-165,1
2017,36,34,2,449,10,"sarima","total_vol",766,0,3124.80006761958,-317,1
2017,37,34,3,486,10,"sarima","total_vol",766,0,3654.92828545521,-280,1
2017,38,34,4,385,11,"sarima","total_vol",766,0,4101.84704655418,-381,1
2017,36,35,1,449,10,"sarima","total_vol",566.739140268936,0,1914.6996667242,-117.739140268936,1
2017,37,35,2,486,10,"sarima","total_vol",668.135318597633,0,2225.08846077494,-182.135318597633,1
2017,38,35,3,385,11,"sarima","total_vol",753.440832407134,0,2350.65335142698,-368.440832407134,1
2017,39,35,4,189,0,"sarima","total_vol",724.774048888256,0,2413.87094335021,-535.774048888256,1
2017,37,36,1,486,10,"sarima","total_vol",599.763458539242,0,1926.18813964743,-113.763458539242,1
2017,38,36,2,385,11,"sarima","total_vol",722.735626991047,0,2255.30142574311,-337.735626991047,1
2017,39,36,3,189,0,"sarima","total_vol",677.519528075833,0,2249.60373239937,-488.519528075833,1
2017,40,36,4,190,0,"sarima","total_vol",556.1204203478,0,2218.39461232759,-366.1204203478,1
2017,38,37,1,385,11,"sarima","total_vol",656.662114331025,0,1962.59665594034,-271.662114331025,1
2017,39,37,2,189,0,"sarima","total_vol",647.677968694691,0,2156.91108175545,-458.677968694691,1
2017,40,37,3,190,0,"sarima","total_vol",510.146370800216,0,2058.47672113668,-320.146370800216,1
2017,41,37,4,126,1,"sarima","total_vol",436.954258045834,0,2074.21161848099,-310.954258045834,1
